X,Y,OBJECTID,LRSDate,RouteIdentifier,Location,DirectionOfTravel,StateRouteNumber,RelatedRouteType,RelatedRouteQualifier,SingleUnitTruckPct,DoubleUnitTruckPct,TripleUnitTruckPct,AADT,AccumulatedRouteMile,GlobalID,ReportingYear
-13608907.2344454,6094098.03144014,2924,2022/12/31 08:00:00+00,526,EAST OF MILEPOST 2.40: SEAWAY BLVD ON RAMP,Bothways,526,,,,,,68000,2.41000009,{727C1531-65BD-4A0E-B939-3D642EFB9245},2022
-13601368.3684542,6104368.7033617,2925,2022/12/31 08:00:00+00,005Q119444,Q1 RAMP (SR 2 WB TO SR 5 NB)  AFTER MILEPOST 0.39: Q219444 ON RAMP,North,005,Q1,19444,,,,12000,0.419999987,{E9699FCB-4A87-4AB8-89BA-B927B381FC43},2022
-13183604.4283022,5960191.64076681,2926,2022/12/31 08:00:00+00,090,AT MILEPOST 218.83: PERMANENT RECORDER P10,Bothways,090,,,4.69999981,19.5599995,1.54999995,12000,216.539993,{216F5049-B7D2-43AC-8496-DC74257F687C},2022
-13666564.4354192,6108735.06668709,2927,2022/12/31 08:00:00+00,019,"NORTHWEST OF MILEPOST 9.09: CENTER RD, CHIMACUM RD INTERSECTION",Bothways,019,,,4.84000015,3,0.300000012,8700,9.10000038,{8450EEED-332C-47E6-B754-C19752BCF611},2022
-13613024.6553387,6005928.5359099,2928,2022/12/31 08:00:00+00,005P114879,"P1 RAMP (SR 5 NB TO SR 516)  AFTER MILEPOST 0.00: SR 5 NB INTERSECTION; BEGIN ROUTE",Northeast,005,P1,14879,,,,5400,0.300000012,{3526ABC2-6314-450E-9FE2-E4A9468CE88B},2022
-13069186.0442862,6069583.97866827,2929,2022/12/31 08:00:00+00,395,NORTH OF MILEPOST 167.03: WANDERMERE RD WYE CONNECTION,Bothways,395,,,,,,18000,171.809998,{BC138F84-B6C2-4297-BD00-C4D7CFF83C0F},2022
-13101045.0346444,6024916.73671682,2930,2022/12/31 08:00:00+00,090Q126474,"Q1 RAMP (SALNAVE RD TO SR 90 EB)  AFTER MILEPOST 0.00: LX26430-SALNAVE RD INTERSECTION; BEGIN ROUTE",North,090,Q1,26474,2.82999992,1.88999999,0.519999981,950,0.0799999982,{0EFD15A9-3965-474D-BD22-6C41E6D8885B},2022
-13703693.4485117,6119019.1345856,2931,2022/12/31 08:00:00+00,101,AT MILEPOST 264.56: SEQUIM AVE UNDERCROSSING,Bothways,101,,,,,,11000,263.799988,{B17FC84C-9E60-41F4-B390-9ED1B7533CC2},2022
-13628824.3166378,6181261.31970802,2932,2022/12/31 08:00:00+00,020P105487,"P1 RAMP (SR 20 EB TO SR 536 EB)  AFTER MILEPOST 0.00: SR 20 EB INTERSECTION; BEGIN ROUTE",Southeast,020,P1,05487,3.99000001,0.0799999982,0,3900,0.270000011,{37A0606B-6F43-4F64-B9AF-8536D824D77E},2022
-13603112.2000392,6100638.35717965,2933,2022/12/31 08:00:00+00,005P219177,"P2 RAMP (P119177 TO 41ST ST)  AFTER MILEPOST 0.00: P119177 INTERSECTION; BEGIN ROUTE",North,005,P2,19177,,,,6100,0.379999995,{C8B370EB-D170-4E55-A4F5-4691C0D31552},2022
-13343046.2388264,5956174.6383751,2934,2022/12/31 08:00:00+00,281,"NORTHWEST OF MILEPOST 0.12: SR 90 OFF RAMP; SR 90 ON RAMP",Bothways,281,,,7.36000013,12.4200001,5.19000006,5500,0.129999995,{3CDD0ABB-0D78-4306-A459-FC84CEDE0A49},2022
-13644423.2742765,6059393.84749753,2935,2022/12/31 08:00:00+00,305,EAST OF MILEPOST 7.16: SUQUAMISH WAY NE WYE CONNECTION,Bothways,305,,,,,,22000,7.13000011,{3ECCC269-F8ED-42D0-AF4D-CB4CF84F1542},2022
-13654298.7452653,5732065.11952607,2936,2022/12/31 08:00:00+00,005,"NORTH OF MILEPOST 5.80: NE 99TH ST OFF RAMP; NE 99TH ST ON RAMP",Bothways,005,,,,,,79000,5.80999994,{1C41E0E4-B979-4F56-8F9D-1806EF1EBA00},2022
-13295606.4193539,6036040.00449711,2937,2022/12/31 08:00:00+00,017,SOUTHEAST OF MILEPOST 90.19: PARK LAKE RD INTERSECTION,Bothways,017,,,5.59000015,9.44999981,1.63,2300,82.6699982,{1409C233-0848-4C6B-9870-20D8B7AE454A},2022
-13615407.3751554,6069416.99544282,2938,2022/12/31 08:00:00+00,104,NORTHWEST OF MILEPOST 30.14: 19TH AVE NE INTERSECTION,Bothways,104,,,2.51999998,0.419999987,0.00999999978,18000,29.6000004,{E502DA80-90F5-49B5-BD49-731507F425D6},2022
-13412444.9804995,5877862.78251939,2939,2022/12/31 08:00:00+00,082,AT MILEPOST 33.24: E YAKIMA AVE UNDERCROSSING,Bothways,082,,,,,,35000,33.2099991,{27684829-2868-475F-810F-95C0897F41C8},2022
-13151111.2613031,6209138.39688525,2940,2022/12/31 08:00:00+00,020,AT MILEPOST 340.64: PERMANENT RECORDER R123,Bothways,020,,,9.02999973,5.96000004,0.479999989,1700,339.98999,{B5DACB36-8AC5-4327-90A4-B13B8F1C3F98},2022
-13583689.0480324,6029393.82772588,2941,2022/12/31 08:00:00+00,090S101764,"S1 RAMP (HIGHLANDS DR TO SR 90 WB)  AFTER MILEPOST 0.00: LX01806 INTERSECTION; BEGIN ROUTE",West,090,S1,01764,,,,11000,0.0799999982,{F4EFFE99-6FF6-49B5-85FD-C77EAB3FF53F},2022
-13657294.9445228,6057295.03071838,2942,2022/12/31 08:00:00+00,003LX04848,"LATERAL CROSSING (LUOTO RD)  EAST OF MILEPOST 0.31: S104787 OFF RAMP; R104881 ON RAMP",Bothways,003,LX,04848,2.73000002,0.839999974,0,6500,0.319999993,{FD098D2A-B8BA-414D-9963-37524747B0E2},2022
-13070132.9772197,6049245.58536436,2943,2022/12/31 08:00:00+00,090,AT MILEPOST 281.33: SPOKANE VIADUCT BRIDGE,Bothways,090,,,,,,87000,279.040009,{11C632B4-BAF5-423E-8582-338F8849E120},2022
-13693243.3965784,5909676.02363597,2944,2022/12/31 08:00:00+00,005S108780,"S1 RAMP (SR 12 TO SR 5 SB)  AFTER MILEPOST 0.00: SR 12 INTERSECTION; BEGIN ROUTE",South,005,S1,08780,7.09000015,6.05000019,0.949999988,8100,0.109999999,{9167F6AC-B191-4CBD-B5B5-99954DE59D4E},2022
-13617863.4815074,6173748.37414381,2945,2022/12/31 08:00:00+00,005R122544,"R1 RAMP (SR 5 SB TO ANDERSON RD)  AFTER MILEPOST 0.00: SR 5 SB INTERSECTION; BEGIN ROUTE",South,005,R1,22544,7.96000004,3.42000008,0.460000008,4400,0.230000004,{BE391E7F-7D47-42DD-851F-2D19766E16F3},2022
-13778964.6871429,5939093.70494466,2946,2022/12/31 08:00:00+00,012,EAST OF MILEPOST 1.74: SARGENT BLVD INTERSECTION,Bothways,012,,,,,,23000,1.75,{35403476-43F6-4241-929F-9C854C77BEBD},2022
-13617657.1000382,6064979.90266112,2947,2022/12/31 08:00:00+00,005R117574,"R1 RAMP (SR 5 SB TO METRO TRANSIT)  AFTER MILEPOST 0.00: SR 5 SB INTERSECTION; BEGIN ROUTE",South,005,R1,17574,,,,370,0.180000007,{135AD7AA-94E2-421D-A53C-27E7A4508206},2022
-13655782.9580638,6031910.5477602,2948,2022/12/31 08:00:00+00,304,"AT MILEPOST 0.00: SR 3 BRIDGE; BEGIN ROUTE",Bothways,304,,,2.71000004,0.639999986,0.00999999978,26000,0,{6621C221-62F7-4B4B-9F63-50C84980496C},2022
-13279751.3090284,5821728.2470729,2949,2022/12/31 08:00:00+00,182,NORTHWEST OF MILEPOST 3.44: QUEENSGATE DR ON RAMP,Bothways,182,,,4,3.36999989,0.529999971,59000,3.45000005,{F22793F9-6E22-4DEF-9643-B4E0E05AA8D3},2022
-13175382.9419152,5791418.80887936,2950,2022/12/31 08:00:00+00,125,NORTH OF MILEPOST 6.10: SR 125 WYE CONNECTION,Bothways,125,,,5.94999981,2.77999997,0.25,3200,6.0999999,{6D6002FE-C97B-4610-A8EE-0D643347C2AA},2022
-13087238.0811815,6025092.45763048,2951,2022/12/31 08:00:00+00,904,SOUTH OF MILEPOST 12.44: BETZ RD WYE CONNECTION,Bothways,904,,,,,,12000,12.4300003,{BA6AAB5C-865F-4ECF-AE93-E19665B0F5D9},2022
-13642254.5654124,6244024.39548809,2952,2022/12/31 08:00:00+00,005R126047,"R1 RAMP (SR 5 SB TO SLATER RD)  AFTER MILEPOST 0.00: SR 5 SB INTERSECTION; BEGIN ROUTE",South,005,R1,26047,5.76000023,2.06999993,0.349999994,2000,0.219999999,{AC6FD1EE-EC14-4806-A05F-3D3C3F896AD3},2022
-13783099.4152232,5938055.61701829,2953,2022/12/31 08:00:00+00,101,"SOUTHWEST OF MILEPOST 83.75: S H ST, SR 101 COHERON (COUPLET) INTERSECTION",Southwest,101,,,3.78999996,1.53999996,0.0399999991,14000,83.5100021,{6BC3F005-C3F8-42DD-B2C6-D1FA19203BCF},2022
-13688933.6270562,5895029.9899671,2954,2022/12/31 08:00:00+00,507,EAST OF MILEPOST 0.27: YEW ST INTERSECTION,Bothways,507,,,,,,9500,0.639999986,{EC2D472A-9BF9-4015-B789-28415E30C7BC},2022
-13603578.3309448,6243703.3671457,2955,2022/12/31 08:00:00+00,542,WEST OF MILEPOST 14.56: SR 9 SB ROUNDABOUT,Bothways,542,,,,,,8000,14.5500002,{B832D8C6-27FA-4533-ADC1-7DFEB729336E},2022
-13596266.7321858,6103007.03543419,2956,2022/12/31 08:00:00+00,002R100275,"R1 RAMP (SR 2 WB TO SR 204)  AFTER MILEPOST 0.00: SR 2 WB INTERSECTION; BEGIN ROUTE",North,002,R1,00275,2.72000003,1.29999995,0.75,3600,0.25999999,{67BEA699-16E3-40F7-B04E-62D2A54F0038},2022
-13619677.1589658,6070362.95104736,2957,2022/12/31 08:00:00+00,099S104355,"S1 RAMP (SR 104 EB TO SR 99 SB)  AFTER MILEPOST 0.00: SR 104 EB INTERSECTION; BEGIN ROUTE",Southeast,099,S1,04355,,,,1700,0.0399999991,{9B34A5A7-1B03-4086-BB87-8B49AAA17927},2022
-13620664.9186365,5981837.77117321,2958,2022/12/31 08:00:00+00,099,EAST OF MILEPOST 0.19: SR 99 WYE CONNECTION,Bothways,099,,,6.36000013,10.8400002,0.219999999,24000,0.200000003,{119338E4-E601-4960-B689-7E92D10023CE},2022
-13687810.9648216,5925020.60289236,2959,2022/12/31 08:00:00+00,005P109487,"P1 RAMP (SR 5 NB TO SR 121)  AFTER MILEPOST 0.00: SR 5 NB INTERSECTION; BEGIN ROUTE",Northeast,005,P1,09487,3.93000007,5.38000011,1.34000003,970,0.300000012,{225B2C41-3AE9-45B2-93A2-170AFBBD3ECE},2022
-13615891.9523449,5975498.68193377,2960,2022/12/31 08:00:00+00,167,SOUTHEAST OF MILEPOST 5.16: 87TH AVE E-15TH ST NW INTERSECTION,Bothways,167,,,,,,29000,5.13000011,{E14EAA40-FD28-4EBC-BF16-9F107A4C7196},2022
-13617665.9679759,6057376.44496739,2961,2022/12/31 08:00:00+00,005P117188R,"P1 RAMP (SR 5 REV TO 1ST AVE NE)  AFTER MILEPOST 0.00: SR 5 REV LANES NB INTERSECTION; BEGIN ROUTE",Bothways,005,P1,17188R,,,,3200,0.419999987,{B7FB34A6-B4C4-47DD-BA5A-2164F6EC13BF},2022
-13627446.7269684,5981049.57245736,2962,2022/12/31 08:00:00+00,005,EAST OF MILEPOST 134.55: PORTLAND AVE ON RAMP,Bothways,005,,,,,,208000,134.539993,{8F93C327-74CC-4711-8A5C-52D21BBA1E86},2022
-13615681.7154422,6032079.13649862,2963,2022/12/31 08:00:00+00,005,AT MILEPOST 161.21: ALBRO PL UNDERCROSSING,Bothways,005,,,,,,190000,161.190002,{BC97551F-B6EE-4AB3-A390-4ED9562B1222},2022
-13681074.8572608,5809683.00325635,2964,2022/12/31 08:00:00+00,005S104210,"S1 RAMP (LEXNGTN BR DR TO SR 5 SB)  AFTER MILEPOST 0.00: LEXINGTON BRIDGE DR, LX04266 INTERSECTION; BEGIN ROUTE",South,005,S1,04210,3.53999996,1.58000004,0.119999997,3300,0.109999999,{229E1F84-71C8-4228-A2BF-D738AA2221A9},2022
-13623077.4196614,6193209.73128749,2965,2022/12/31 08:00:00+00,011,SOUTHEAST OF MILEPOST 2.92: AVON ALLEN RD INTERSECTION,Bothways,011,,,5.73000002,1.37,0.119999997,4000,2.93000007,{BDFAA089-4573-43EE-A61D-04FCB52FB5EC},2022
-13044332.1424139,6051425.59135181,2966,2022/12/31 08:00:00+00,090,EAST OF MILEPOST 292.76: SULLIVAN RD ON RAMP,Bothways,090,,,4.17999983,5.13999987,0.419999987,87000,290.459991,{C628778C-0D43-43C5-92A6-8020FCC86BB1},2022
-13601496.1951461,6119646.94040187,2967,2022/12/31 08:00:00+00,005Q120119,"Q1 RAMP (88TH ST NE TO SR 5 NB)  AFTER MILEPOST 0.00: 88TH ST NE, LX20078 INTERSECTION; BEGIN ROUTE",North,005,Q1,20119,,,,5600,0.0799999982,{5000F8AF-187A-473C-827F-667BC5A35D50},2022
-13666168.4204685,5952419.15157895,2968,2022/12/31 08:00:00+00,005,AT MILEPOST 111.94: SR 510 UNDERCROSSING,Bothways,005,,,,,,84000,112.010002,{EB0967BD-A043-4E78-B578-FA5BA251D460},2022
-13149876.0582469,6224127.72615831,2969,2022/12/31 08:00:00+00,395,SOUTH OF MILEPOST 247.19: CARSON RD INTERSECTION,Bothways,395,,,7.28000021,4.17999983,2.08999991,1600,251.919998,{CA738680-4231-4602-A25B-1D51CE1303FE},2022
-13647531.2863219,6256764.01874462,2970,2022/12/31 08:00:00+00,005Q126660,"Q1 RAMP (GRANDVIEW RD TO SR 5 NB)  AFTER MILEPOST 0.00: LX26598-GRANDVIEW RD INTERSECTION; BEGIN ROUTE",West,005,Q1,26660,6.19000006,10.4099998,1.58000004,760,0.129999995,{AF4DF886-33B5-4514-A322-30FD72E16763},2022
-13072986.1971753,6059644.2672271,2971,2022/12/31 08:00:00+00,291,WEST OF MILEPOST 1.18: ASH ST INTERSECTION,Bothways,291,,,,,,30000,1.19000006,{4D29CA70-8C1A-4C42-A1C5-6446462F008F},2022
-13283616.5833196,5769397.73895254,2972,2022/12/31 08:00:00+00,082,"AT MILEPOST 132.60: COLUMBIA RIVER BRIDGE; END ROUTE",Bothways,082,,,,,,25000,132.570007,{FA625A03-5DF0-4F0E-A9D1-69CFC053A04B},2022
-13726242.20818,5872036.46060664,2973,2022/12/31 08:00:00+00,006,NORTHWEST OF MILEPOST 27.95: JONES RD INTERSECTION,Bothways,006,,,,,,1800,27.9599991,{CD6BAA4A-5857-4D70-8EF6-E7F0EF3A606A},2022
-13488279.5336225,5979828.54078031,2974,2022/12/31 08:00:00+00,090,SOUTHEAST OF MILEPOST 72.03: E EASTON RD ON RAMP,Bothways,090,,,,,,32000,70.3199997,{12B5E7A8-FDF5-482C-AA5D-7C8722659F08},2022
-13679685.621926,5797159.59561067,2975,2022/12/31 08:00:00+00,432Q101029,"Q1 RAMP (TALLEY WAY TO SR 432 EB)  AFTER MILEPOST 0.00: LX00989 INTERSECTION; BEGIN ROUTE",East,432,Q1,01029,,,,2000,0.0199999996,{CCA57DC6-2284-4105-9F53-69BD2DD67F28},2022
-13617791.4564154,6017577.35641774,2976,2022/12/31 08:00:00+00,509R102508,"R1 RAMP (SR 509 SB TO S 160TH ST)  AFTER MILEPOST 0.00: SR 509 SB INTERSECTION; BEGIN ROUTE",South,509,R1,02508,,,,6400,0.180000007,{3A951F78-1F0E-4303-87BB-15006DE0ED34},2022
-13596920.5348021,6074446.79365804,2977,2022/12/31 08:00:00+00,524,EAST OF MILEPOST 12.84: SR 9 INTERSECTION,Bothways,524,,,,,,8200,12.9700003,{1968E7BA-CF66-4A14-A0BD-70C6B3B54EAC},2022
-13617632.5521667,6055287.07936316,2978,2022/12/31 08:00:00+00,005R117176,R1 RAMP (SR 5 SB TO CORLISS WAY N)  AFTER MILEPOST 0.09: R217176 OFF RAMP,Southeast,005,R1,17176,,,,8500,0.349999994,{9DD765BC-F66F-4859-85D9-FE495CF77DA0},2022
-13540102.2426627,6012590.87916801,2979,2022/12/31 08:00:00+00,090R103989,"R1 RAMP (SR 90 WB TO GARCIA RD)  AFTER MILEPOST 0.00: SR 90 WB INTERSECTION; BEGIN ROUTE",Northwest,090,R1,03989,11,22,5,100,0.200000003,{547A9E60-EC08-468D-8285-5C7EA50BC79D},2022
-13391147.311386,6010108.42107182,2980,2022/12/31 08:00:00+00,028,SOUTH OF MILEPOST 3.67B: NINTH ST INTERSECTION,Bothways,028,,,,,,26000,3.68000007,{29F372B4-C34A-4926-BD44-672972A5D605},2022
-13687986.8504263,6115225.96896105,2981,2022/12/31 08:00:00+00,101,"EAST OF MILEPOST 274.08: GUILES RD, KNAPP RD INTERSECTION",Bothways,101,,,,,,15000,273.130005,{97C47764-615A-4083-B8BC-8AE924FBEFFE},2022
-13607060.1879972,5991968.97473748,2982,2022/12/31 08:00:00+00,018R500380,"R5 RAMP (SR 18 WB TO C ST SW)  AFTER MILEPOST 0.00: SR 18 WB INTERSECTION; BEGIN ROUTE",East,018,R5,00380,,,,3900,0.200000003,{398AA40D-BD99-4644-838D-CA0BA0BEDD03},2022
-13616459.5081024,6054201.09034337,2983,2022/12/31 08:00:00+00,522S100023,S1 RAMP (NE 75TH ST TO SR 522 WB)  AFTER MILEPOST 0.03: 005FI17078-NE BANNER PL INTERSECTION,Southwest,522,S1,00023,,,,6100,0.0399999991,{71611EC4-5B35-483C-9966-464F54F61128},2022
-13632466.2835202,5976559.99793682,2984,2022/12/31 08:00:00+00,005CD13108,"COLLECTOR-DISTRIBUTOR  AFTER MILEPOST 0.00: SR 5 SB INTERSECTION; BEGIN ROUTE",South,005,CD,13108,,,,9100,0.100000001,{EB508219-BACB-4C44-9A4B-79287B828E67},2022
-13596277.9371275,6260823.1279897,2985,2022/12/31 08:00:00+00,542,EAST OF MILEPOST 22.89: SR 547 WB ROUNDABOUT,Bothways,542,,,5.05999994,1.44000006,0.159999996,3200,22.8999996,{6ECCF070-DCBE-4784-B25A-767FAC71D556},2022
-13678486.205704,5868752.75874335,2986,2022/12/31 08:00:00+00,005Q106894,"Q1 RAMP (SR 12 TO SR 5 NB)  AFTER MILEPOST 0.00: SR 12 INTERSECTION; BEGIN ROUTE",North,005,Q1,06894,6.03999996,5.44999981,1.09000003,5700,0.109999999,{FF11874F-9F66-4070-BE04-3A6E59A30A7E},2022
-13591838.752528,6023899.02146076,2987,2022/12/31 08:00:00+00,900,NORTHWEST OF MILEPOST 17.42: SE MAY VALLEY RD WYE CONNECTION,Bothways,900,,,,,,17000,9.47999954,{83EACBEF-1390-452F-886D-A2CA5E47090E},2022
-13832518.8181016,6148407.07688759,2988,2022/12/31 08:00:00+00,112,"NORTH OF MILEPOST 17.16: EAGLE CREST WAY, WEEL RD INTERSECTION",Bothways,112,,,,,,2200,17.1299992,{86ED4982-125C-4256-B0C8-B5430198F991},2022
-13693688.4005686,5909884.81202971,2989,2022/12/31 08:00:00+00,012,"WEST OF MILEPOST 46.37: ELDERBERRY ST, OLD HWY 99 INTERSECTION",Bothways,012,,,,,,12000,46.0600014,{0C83A7BE-40C7-4A33-8E65-02AA975C3FB4},2022
-13655694.4528463,6049841.10352895,2990,2022/12/31 08:00:00+00,303LX00766,"LATERAL CROSSING (RIDGETOP BLVD)  NORTHWEST OF MILEPOST 0.01: S100721 OFF RAMP; R100787 ON RAMP",Bothways,303,LX,00766,,,,17000,0.0199999996,{0CDC33B0-BF8B-495F-8C70-B1F814873825},2022
-13592210.3680939,6095870.98053301,2991,2022/12/31 08:00:00+00,009,NORTH OF MILEPOST 10.97: BICKFORD AVE WB ROUNDABOUT,Bothways,009,,,,,,19000,10.9799995,{822439C7-37D8-4B77-B649-41320CCD26D5},2022
-13681465.1309258,5805330.91131304,2992,2022/12/31 08:00:00+00,005S104040B,"S1 RAMP (N KELSO AVE TO SR 5 SB)  AFTER MILEPOST 0.00: LX04070-N KELSO AVE INTERSECTION; BEGIN ROUTE",South,005,S1,04040B,3.08999991,1.15999997,0,1000,0.0700000003,{B73DE0F0-74EA-4269-9051-30B2F7C21D51},2022
-13611847.5361139,6065899.14963725,2993,2022/12/31 08:00:00+00,522,SOUTHEAST OF MILEPOST 5.82: SR 104 WYE CONNECTION,Bothways,522,,,,,,35000,5.80999994,{FAC7B117-C2FD-454E-8C10-2BB0878F5673},2022
-13618085.4550559,6170504.69801269,2994,2022/12/31 08:00:00+00,005P122362,"P1 RAMP (SR 5 NB TO S MT VRNON RD)  AFTER MILEPOST 0.00: SR 5 NB INTERSECTION; BEGIN ROUTE",Northeast,005,P1,22362,14.7700005,11.2799997,1.53999996,1500,0.25999999,{CD895F9C-F573-4811-9ACF-EA42811E899E},2022
-13671945.8249228,6118555.46068216,2995,2022/12/31 08:00:00+00,019,SOUTHEAST OF MILEPOST 14.03: THEATER RD INTERSECTION,Bothways,019,,,,,,14000,14.0200005,{158B1B54-846F-43D2-B95A-E3304D9120D9},2022
-13642510.9514995,5730916.56046657,2996,2022/12/31 08:00:00+00,503,NORTH OF MILEPOST 1.60: NE 95TH ST INTERSECTION,Bothways,503,,,,,,36000,1.61000001,{3653D555-6A00-4DB3-B0F9-B89BDED8A9D5},2022
-13622806.9868677,5982484.27370672,2997,2022/12/31 08:00:00+00,509,EAST OF MILEPOST 2.80: PORT OF TACOMA RD OFF RAMP,Bothways,509,,,7,5.98999977,0.409999996,32000,2.80999994,{AF44C186-EA1A-4513-930A-2BA648C4A9F6},2022
-13568434.0606696,6035524.13960136,2998,2022/12/31 08:00:00+00,203,NORTHWEST OF MILEPOST 0.00: SR 202 WB ROUNDABOUT,Bothways,203,,,6.1500001,3.61999989,0.439999998,7900,0.0299999993,{15BFF01E-3CE7-4061-AA9A-E7ABDA389B99},2022
-13296157.5802182,6224579.0963698,2999,2022/12/31 08:00:00+00,097,"SOUTHEAST OF MILEPOST 314.83: SIXTH ST, SR 20 INTERSECTION",Bothways,097,,,4.03999996,3.04999995,0.370000005,6100,299.859985,{0423C5DC-0A8A-4E65-BB2B-5A8111D1CE32},2022
-13654781.159179,6028598.37273501,3000,2022/12/31 08:00:00+00,016,AT MILEPOST 27.09: PERMANENT RECORDER R116,Bothways,016,,,3.29999995,1.98000002,0.140000001,59000,25.0599995,{93F8E76A-85BC-47A6-96D3-E2C169D32DA7},2022
-13068026.0225161,6017634.07362955,3001,2022/12/31 08:00:00+00,195,"SOUTHEAST OF MILEPOST 82.05: CAMERON RD, MEDIAN XROAD, SPANGLE CREEK RD INTERSECTION",Bothways,195,,,,,,6800,79.4499969,{9CFDC8D8-943D-4B66-9084-1D48313CB1BE},2022
-13602152.5954228,6132161.30773686,3002,2022/12/31 08:00:00+00,005S120553,S1 RAMP (SR 531 TO SR 5 SB)  AFTER MILEPOST 0.06: SR 531 WYE CONNECTION,Southeast,005,S1,20553,,,,7200,0.100000001,{695718B7-E980-4E7D-A758-C6DE4C3F961F},2022
-13606677.3824306,6004865.97053575,3003,2022/12/31 08:00:00+00,516,"EAST OF MILEPOST 5.68: N CENTRAL AVE, SMITH ST INTERSECTION",Bothways,516,,,,,,28000,5.96000004,{EC9C015C-90C3-4651-B260-CA8554A8BCDE},2022
-13132834.6401021,5993796.63806096,3004,2022/12/31 08:00:00+00,023,SOUTHEAST OF MILEPOST 44.29: SR 231 INTERSECTION,Bothways,023,,,8.27000046,9.01000023,1.47000003,540,44.2700005,{65F2AD96-F6C3-4BFE-A70A-21CDAFA4EAD5},2022
-13230566.291862,5885299.16236958,3005,2022/12/31 08:00:00+00,260,"EAST OF MILEPOST 7.63: SR 395 NB OFF RAMP; SR 395 NB ON RAMP",Bothways,260,,,8.80000019,6.3499999,2.6400001,1000,7.63999987,{C2DD70D1-C6BB-4315-AE6D-8A66C9837A50},2022
-13640527.850595,5984337.53645796,3006,2022/12/31 08:00:00+00,016S100415,"S1 RAMP (JACKSON AVE TO SR 16 EB)  AFTER MILEPOST 0.00: LX00467-JACKSON AVE INTERSECTION; BEGIN ROUTE",East,016,S1,00415,,,,4100,0.100000001,{AED1690B-BF3A-4473-9757-B5973413A093},2022
-13567515.0642277,6025540.73214531,3007,2022/12/31 08:00:00+00,090Q102660,Q1 RAMP (SR 18 TO SR 90 EB)  AFTER MILEPOST 0.20: Q202660 ON RAMP,East,090,Q1,02660,,,,11000,0.379999995,{F23F4EED-6710-419E-B671-0E88A58EEAE6},2022
-13782948.1344257,5937893.9637305,3008,2022/12/31 08:00:00+00,101COABERDN,SOUTHEAST OF MILEPOST 91.49: SR 101 COABERDN (COUPLT) WYE CONNECTION,Southeast,101,CO,ABERDN,,,,8700,4.01000023,{3B7665E5-86A0-4763-A5E8-FBCF2926CA50},2022
-13653781.3874121,5735123.74269807,3009,2022/12/31 08:00:00+00,005P100685,"P1 RAMP (SR 5 NB TO NE 134TH ST)  AFTER MILEPOST 0.00: SR 5 NB INTERSECTION; BEGIN ROUTE",North,005,P1,00685,,,,5500,0.300000012,{1C247886-88A5-4487-B94C-AB2D22074DA7},2022
-13416069.2176052,5888372.34232655,3010,2022/12/31 08:00:00+00,823,SOUTHEAST OF MILEPOST 2.74: SR 823 WYE CONNECTION,Bothways,823,,,,,,12000,3.54999995,{F48C0772-F491-49B2-BF93-F454333B32C7},2022
-13664695.3981363,6274499.18384113,3011,2022/12/31 08:00:00+00,548,"AT MILEPOST 13.85: SR 5 NB UNDERCROSSING; END ROUTE",Bothways,548,,,,,,5200,13.8500004,{6806C2BF-8781-40D8-B03B-ED2C3475A956},2022
-13784373.3311233,5937342.88101489,3012,2022/12/31 08:00:00+00,101COABERDN,NORTHWEST OF MILEPOST 90.71: W MARKET ST INTERSECTION,Southeast,101,CO,ABERDN,,,,11000,3.21000004,{15CA18A8-8E97-4BD2-B939-CA0F2C168919},2022
-13281086.8431673,5959762.71036322,3013,2022/12/31 08:00:00+00,171,SOUTHEAST OF MILEPOST 0.75: BURRESS AVE INTERSECTION,Bothways,171,,,2.92000008,0.970000029,0.100000001,14000,0.709999979,{6DA0F3D8-DD14-43AE-89A0-548BF57CE05C},2022
-13611291.6061633,6018266.6364238,3014,2022/12/31 08:00:00+00,518S100308,"S1 RAMP (51ST AVE S TO SR 518 WB)  AFTER MILEPOST 0.00: LX00351-51ST AVE S INTERSECTION; BEGIN ROUTE",Northwest,518,S1,00308,,,,6200,0.0799999982,{B1E07BCC-6D4B-4774-8313-40BB5CB269E4},2022
-13070145.0581119,6050465.30264725,3015,2022/12/31 08:00:00+00,002,SOUTH OF MILEPOST 287.39: SPOKANE FALLS BLVD WYE CONNECTION,North,002,,,,,,24000,279.23999,{52D1EBF9-5A24-4E0C-B637-319B58E08F5F},2022
-13523381.2022964,6006924.95699046,3016,2022/12/31 08:00:00+00,090P104719,"P1 RAMP (SR 90 EB TO TINKHAM RD)  AFTER MILEPOST 0.00: SR 90 EB INTERSECTION; BEGIN ROUTE",Southeast,090,P1,04719,1.85000002,9.88000011,3.08999991,160,0.409999996,{7B6E1290-BC25-4C86-9B9B-124E6953B250},2022
-13128791.0122643,6050565.51142031,3017,2022/12/31 08:00:00+00,231,"SOUTH OF MILEPOST 28.11: SR 2 INTERSECTION; BEGIN COINCIDENT",Bothways,231,,,8.71000004,6.82000017,0.75999999,260,28,{BFB4403C-CCF9-4DE3-B9BA-122857547AB8},2022
-13601299.8468126,6053765.08167959,3018,2022/12/31 08:00:00+00,405Q101837,"Q1 RAMP (LX01809 TO CI01775)  AFTER MILEPOST 0.00: LX01809 INTERSECTION; BEGIN ROUTE",North,405,Q1,01837,,,,6500,0.0599999987,{EB00A3F1-89CC-44C2-AD6C-0AEE86D7C654},2022
